model,term,estimate,std_error,statistic,p_value,conf_low,conf_high,n_obs,converged,warning
mixed_region,x4,-187.31607563658264,189.2971091064096,-0.9895347927964744,0.3224015556864288,-558.3315918626945,183.69944058952927,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,x5,-50103.08553713448,33457.94179736077,-1.4974945512364635,0.13426462231186795,-115679.44645679892,15473.275382529959,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,x6,-241165.2329764286,156700.79385546353,-1.5390173019727822,0.12380007235963301,-548293.1452819725,65962.67932911529,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,x7,93.11224349587246,16514.89271389362,0.005638077407402057,0.9955014889170845,-32275.48268427857,32461.70717127032,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,Group Var,0.0,,,,,,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,Intercept,101148.14716860098,79275.84182751211,1.275901268745635,0.20199042252807053,-54229.64765741675,256525.94199461868,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,C(x2)[T.1],2476.978175088489,5817.321579403695,0.425793578931284,0.6702582662099681,-8924.762607030418,13878.718957207395,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,C(color)[T.2],-5879.170087028533,106925.70877681584,-0.05498369058558239,0.956151457162809,-215449.70831100593,203691.36813694888,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,C(color)[T.3],9072.105342215038,107075.17853747382,0.08472650212803533,0.9324788260682838,-200791.38822942984,218935.59891385993,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,x1,130.14786860394457,57.675755464609885,2.25654380346702,0.024036595255469553,17.10546511216998,243.19027209571917,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,x3,-260.3485511952071,228.62735779085577,-1.1387462712724403,0.25480899735283524,-708.4499383458374,187.7528359554231,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,x4,-217.91584587119195,196.15757192594273,-1.1109224269632774,0.2666017411298387,-602.3776221408649,166.545930398481,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,x5,-56066.11407060597,33144.1234524331,-1.6915853620648449,0.0907250594073254,-121027.4023365242,8895.17419531227,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,x6,-256519.764791416,153665.1889353884,-1.6693420713475637,0.09504960693853928,-557698.00078232,44658.47119948809,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,x7,-324.4589336860946,16203.990085484555,-0.020023397445592315,0.9840247078432832,-32083.695907079935,31434.778039707744,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region_color,color_text Var,16.0,,,,,,174,True,divide by zero encountered in log; divide by zero encountered in divide; invalid value encountered in scalar add; Random effects covariance is singular; The Hessian matrix at the estimated parameter values is not positive definite.
